식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),출처코드,출처명,식품중량,업체명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자,제공기관코드,제공기관명
D202-120000000-2364,피자_리코타 페퍼로니 킹덤 피자 더블치즈 엣지 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,276,,11.9,13.85,,25.94,2.7,,,,,,477,,,,,,,,,21.82,6,0.21,3,식품의약품안전처,1040g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2365,피자_리코타 페퍼로니 킹덤 피자 더블치즈 엣지 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,266,,11,13.07,,25.73,3,,,,,,480,,,,,,,,,24.14,6.6,0.24,3,식품의약품안전처,666g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2366,피자_리코타 페퍼로니 킹덤 피자 슈퍼시드 화이버 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,259,,10,9.95,,31.84,3.6,,,,,,289,,,,,,,,,16.49,4,0.16,3,식품의약품안전처,883g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2367,피자_리코타 페퍼로니 킹덤 피자 슈퍼시드 화이버 오리지널 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,260,,10.8,10.6,,30.36,3.8,,,,,,297,,,,,,,,,20.77,4.5,0.17,3,식품의약품안전처,542g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2368,피자_리코타 페퍼로니 킹덤 피자 슈화 더블치즈 페퍼로니 엣지 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,266,,11.45,12.96,,26.51,2.89,,,,,,409,,,,,,,,,21.76,6.01,0.24,3,식품의약품안전처,1086g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2369,피자_리코타 페퍼로니 킹덤 피자 슈화 더블치즈 페퍼로니 엣지 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,270,,12.31,13.84,,25.04,2.91,,,,,,415,,,,,,,,,26.7,6.16,0.26,3,식품의약품안전처,678g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2370,피자_리코타 페퍼로니 킹덤 피자 씬 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,299,,11,18.61,,21.39,5,,,,,,454,,,,,,,,,26.85,8,0.25,3,식품의약품안전처,510g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2332,피자_레드핫치킨 피자,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,237,,13.94,,,,4.71,,,,,,415,,,,,,,,,,3.94,,3,식품의약품안전처,100g,또래오래,2,수집,2023-10-12,2024-04-16,1471000,식품의약품안전처
D202-120000000-2333,피자_레드핫커리 피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,289,,13.15,,,,4.77,,,,,,471,,,,,,,,,,7.11,,3,식품의약품안전처,949g,프레드피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2334,피자_리얼 더블 불고기 피자 (XL),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,280,,16.57,,,,2.96,,,,,,450,,,,,,,,,,6.13,,3,식품의약품안전처,934g,피자스톰,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2335,피자_리얼고구마 피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,243,,10.07,,,,9.4,,,,,,362,,,,,,,,,,3.36,,3,식품의약품안전처,1190g,피자에땅,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2336,피자_리얼고구마 피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,277,,10.57,,,,6.16,,,,,,313,,,,,,,,,,5.78,,3,식품의약품안전처,1001g,프레드피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2337,피자_리얼미트 피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,250,,13.26,,,,5.39,,,,,,409,,,,,,,,,,5.28,,3,식품의약품안전처,790g,프레드피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2338,피자_리얼불고기 피자 나폴리 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,252,,12.66,9.18,,29.69,4.69,,,,,,498,,,,,,,,,20.72,4.36,0.25,3,식품의약품안전처,392g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2339,피자_리얼불고기 피자 더블치즈 페퍼로니 엣지 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,260,,14.31,11.11,,26.03,3.96,,,,,,478,,,,,,,,,23.07,5.32,0.27,3,식품의약품안전처,1157g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2340,피자_리얼불고기 피자 더블치즈 페퍼로니 엣지 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,261,,13.47,11.31,,26.62,3.59,,,,,,509,,,,,,,,,22.38,6.26,0.27,3,식품의약품안전처,681g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2341,피자_리얼불고기 피자 더블치즈 엣지 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,256,,13.9,10.27,,26.84,4.1,,,,,,461,,,,,,,,,23.38,5.1,0.26,3,식품의약품안전처,1117g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2342,피자_리얼불고기 피자 더블치즈 엣지 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,258,,13.1,11.01,,26.44,3.7,,,,,,496,,,,,,,,,21.99,6.1,0.25,3,식품의약품안전처,661g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2343,피자_리얼불고기 피자 슈퍼시드 화이버 버스트 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,303,,13.63,11.55,,26.9,4.58,,,,,,408,,,,,,,,,24.5,6.09,0.26,3,식품의약품안전처,1147g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2344,피자_리얼불고기 피자 슈퍼시드 화이버 엣지 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,300,,13.74,8.13,,26.03,3.91,,,,,,411,,,,,,,,,16.46,6.09,0.19,3,식품의약품안전처,1118g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2345,피자_리얼불고기 피자 슈퍼시드 화이버 엣지 오리지널 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,312,,14.54,7.86,,25.15,3.94,,,,,,451,,,,,,,,,11.71,6.74,0.17,3,식품의약품안전처,656g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2346,피자_리얼불고기 피자 슈퍼시드 화이버 오리지널 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,254,,11,9.46,,30.28,3.8,,,,,,290,,,,,,,,,19.15,4,0.22,3,식품의약품안전처,961g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2347,피자_리얼불고기 피자 슈퍼시드 화이버 오리지널 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,254,,11,9.55,,30.55,3.8,,,,,,290,,,,,,,,,14.23,4,0.21,3,식품의약품안전처,540g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2348,피자_리얼불고기 피자 슈화 더블 치즈 페퍼로니 엣지 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,302,,14.16,12.42,,25.71,3.78,,,,,,430,,,,,,,,,23.73,6.28,0.28,3,식품의약품안전처,1158g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2349,피자_리얼불고기 피자 슈화 더블 치즈 페퍼로니 엣지 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,314,,14.87,13.01,,25.18,3.83,,,,,,466,,,,,,,,,21.49,6.88,0.3,3,식품의약품안전처,676g,도미노피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2265,피자_돈까스웨그 피자 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,307,,12.14,,,,3.57,,,,,,407,,,,,,,,,,6.43,,3,식품의약품안전처,840g,피자는치즈빨,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2266,피자_두둥 바이킹쉬림프 피자 (XL),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,206,,12.43,,,,2.7,,,,,,481,,,,,,,,,,3.07,,3,식품의약품안전처,1024g,피자스톰,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2295,피자_딜라이트치킨볼 피자 골드 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,265,,13.81,,,,6.07,,,,,,441,,,,,,,,,,4.71,,3,식품의약품안전처,1095.,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2296,피자_딜라이트치킨볼 피자 골드 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,256,,13.23,,,,4.82,,,,,,438,,,,,,,,,,4.05,,3,식품의약품안전처,735.2,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2297,피자_딜라이트치킨볼 피자 노엣지 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,266,,14.32,,,,5.66,,,,,,450,,,,,,,,,,3.73,,3,식품의약품안전처,932g,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2298,피자_딜라이트치킨볼 피자 노엣지 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,256,,13.73,,,,4.12,,,,,,448,,,,,,,,,,3.03,,3,식품의약품안전처,626g,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2299,피자_딜라이트치킨볼 피자 에그타르트 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,272,,12.81,,,,8.01,,,,,,391,,,,,,,,,,4.87,,3,식품의약품안전처,1095.,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2300,피자_딜라이트치킨볼 피자 에그타르트 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,263,,12.32,,,,6.69,,,,,,390,,,,,,,,,,4.27,,3,식품의약품안전처,735.2,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2301,피자_딜라이트치킨볼 피자 치즈캡 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,266,,15.37,,,,5,,,,,,476,,,,,,,,,,4.55,,3,식품의약품안전처,1054.,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2302,피자_딜라이트치킨볼 피자 치즈캡 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,258,,15,,,,3.57,,,,,,478,,,,,,,,,,4.06,,3,식품의약품안전처,721.5,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2303,피자_딜라이트치킨볼 피자 크림치즈 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,264,,12.57,,,,6.61,,,,,,407,,,,,,,,,,5.07,,3,식품의약품안전처,1141.,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2304,피자_딜라이트치킨볼 피자 크림치즈 (M),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,256,,12.13,,,,5.32,,,,,,406,,,,,,,,,,4.46,,3,식품의약품안전처,762.5,미스터피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2307,피자_딥치즈베이컨 피자,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,299,,20.81,,,20.81,2.01,,,,,,492,,,,,,,,,46.98,7.38,0,3,식품의약품안전처,1192g,선명희피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2310,피자_딥치즈 피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,279,,2.71,,,,1.65,,,,,,367,,,,,,,,,,5.52,,3,식품의약품안전처,600g,피자플래넷,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2311,피자_딥치즈핫치킨 피자,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,266,,18.5,,,,7.62,,,,,,543,,,,,,,,,,5.68,,3,식품의약품안전처,1184g,네오피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2312,피자_땡초불고기 피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,236,,5.42,,,,2.89,,,,,,341,,,,,,,,,,4.86,,3,식품의약품안전처,910g,피자플래넷,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2314,피자_떡갈비 피자 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,318,,18.77,12.93,,31.73,4.21,,,,,,365,,,,,,,,,28.31,5,0.17,3,식품의약품안전처,526g,난타5000피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2316,피자_라코타스테이크 피자 오리지널,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,265,,11.11,13.51,,,4.63,,,,,,250,,,,,,,,,40.23,5.56,0,3,식품의약품안전처,650g,비스트로피자,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2243,피자_더블 치즈버거 피자 오리지널 (P),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,290,,11.11,,,,5.19,,,,,,597,,,,,,,,,,4.44,,3,식품의약품안전처,1349.,파파존스,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2244,피자_더블 치즈버거 피자 치즈롤 (F),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,300,,12.08,,,,3.45,,,,,,631,,,,,,,,,,6.33,,3,식품의약품안전처,1391.,파파존스,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
D202-120000000-2245,피자_더블 치즈버거 피자 치즈롤 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,02,빵 및 과자류,02120,피자,0212000,해당없음,021200000,해당없음,00,해당없음,100g,300,,12.23,,,,3.82,,,,,,631,,,,,,,,,,6.12,,3,식품의약품안전처,1046.,파파존스,2,수집,2023-10-31,2024-04-16,1471000,식품의약품안전처
